Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. június 12., 08:18:43",Fájl: zh_adatok,Tananyag,Megtekintett kurzusmodul,The user with id '113565' viewed the 'resource' activity with course module id '1520680'.,web,146.110.81.79,2025-06-12 08:18:43,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:18:31",Fájl: zh_adatok,Tananyag,Megtekintett kurzusmodul,The user with id '113367' viewed the 'resource' activity with course module id '1520680'.,web,146.110.81.82,2025-06-12 08:18:31,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:59",Fájl: zh_adatok,Tananyag,Megtekintett kurzusmodul,The user with id '113217' viewed the 'resource' activity with course module id '1520680'.,web,146.110.137.145,2025-06-12 08:17:59,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:16",Teszt: Elmélet-2025.06.12,Teszt,Megtekintett kurzusmodul,The user with id '113382' viewed the 'quiz' activity with course module id '1520679'.,web,146.110.81.76,2025-06-12 08:17:16,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:16",Teszt: Elmélet-2025.06.12,Teszt,Megtekintett kurzusmodul,The user with id '113367' viewed the 'quiz' activity with course module id '1520679'.,web,146.110.81.82,2025-06-12 08:17:16,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:15",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás leadva,The user with id '113382' has submitted the attempt with id '3606295' for the quiz with course module id '1520679'.,web,146.110.81.76,2025-06-12 08:17:15,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:15",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás leadva,The user with id '113367' has submitted the attempt with id '3606298' for the quiz with course module id '1520679'.,web,146.110.81.82,2025-06-12 08:17:15,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:10",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás összegzése megtekintve,The user with id '113382' has viewed the summary for the attempt with id '3606295' belonging to the user with id '113382' for the quiz with course module id '1520679'.,web,146.110.81.76,2025-06-12 08:17:10,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:10",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás frissítve,The user with id '113382' has updated responses on page '1' of the attempt with id '3606295' belonging to the user with id '113382' for the quiz with course module id '1520679'.,web,146.110.81.76,2025-06-12 08:17:10,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:07",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás összegzése megtekintve,The user with id '113367' has viewed the summary for the attempt with id '3606298' belonging to the user with id '113367' for the quiz with course module id '1520679'.,web,146.110.81.82,2025-06-12 08:17:07,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:17:07",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás frissítve,The user with id '113367' has updated responses on page '1' of the attempt with id '3606298' belonging to the user with id '113367' for the quiz with course module id '1520679'.,web,146.110.81.82,2025-06-12 08:17:07,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:41",Fájl: zh_adatok,Tananyag,Megtekintett kurzusmodul,The user with id '113217' viewed the 'resource' activity with course module id '1520680'.,web,146.110.81.80,2025-06-12 08:15:41,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:30",Teszt: Elmélet-2025.06.12,Teszt,Megtekintett kurzusmodul,The user with id '113565' viewed the 'quiz' activity with course module id '1520679'.,web,146.110.81.79,2025-06-12 08:15:30,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:30",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás leadva,The user with id '113565' has submitted the attempt with id '3606297' for the quiz with course module id '1520679'.,web,146.110.81.79,2025-06-12 08:15:30,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:19",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás összegzése megtekintve,The user with id '113565' has viewed the summary for the attempt with id '3606297' belonging to the user with id '113565' for the quiz with course module id '1520679'.,web,146.110.81.79,2025-06-12 08:15:19,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:18",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás frissítve,The user with id '113565' has updated responses on page '1' of the attempt with id '3606297' belonging to the user with id '113565' for the quiz with course module id '1520679'.,web,146.110.81.79,2025-06-12 08:15:18,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:15:12",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:15:12,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:14:36",Teszt: Elmélet-2025.06.12,Teszt,Megtekintett kurzusmodul,The user with id '113217' viewed the 'quiz' activity with course module id '1520679'.,web,146.110.81.80,2025-06-12 08:14:36,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:14:35",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás leadva,The user with id '113217' has submitted the attempt with id '3606296' for the quiz with course module id '1520679'.,web,146.110.81.80,2025-06-12 08:14:35,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:14:30",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás összegzése megtekintve,The user with id '113217' has viewed the summary for the attempt with id '3606296' belonging to the user with id '113217' for the quiz with course module id '1520679'.,web,146.110.81.80,2025-06-12 08:14:30,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:14:30",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás frissítve,The user with id '113217' has updated responses on page '1' of the attempt with id '3606296' belonging to the user with id '113217' for the quiz with course module id '1520679'.,web,146.110.81.80,2025-06-12 08:14:30,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:14:30",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113217' is working on page '1' of the attempt with id '3606296' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.80,2025-06-12 08:14:30,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:13:22",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113565' is working on page '1' of the attempt with id '3606297' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.79,2025-06-12 08:13:22,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:13:16",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113217' is working on page '1' of the attempt with id '3606296' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.80,2025-06-12 08:13:16,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:12:10",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113217' is working on page '1' of the attempt with id '3606296' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.80,2025-06-12 08:12:10,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:11:49",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113565' is working on page '1' of the attempt with id '3606297' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.79,2025-06-12 08:11:49,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:11:32",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:11:32,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:40",Teszt: Elmélet-2025.06.12,Teszt,Megtekintett kurzusmodul,The user with id '94189' viewed the 'quiz' activity with course module id '1520679'.,web,146.110.81.84,2025-06-12 08:10:40,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:40",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás leadva,The user with id '94189' has submitted the attempt with id '3606294' for the quiz with course module id '1520679'.,web,146.110.81.84,2025-06-12 08:10:40,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:31",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:10:31,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:31",Teszt: Elmélet-2025.06.12,Teszt,Próbálkozás összegzése megtekintve,The user with id '94189' has viewed the summary for the attempt with id '3606294' belonging to the user with id '94189' for the quiz with course module id '1520679'.,web,146.110.81.84,2025-06-12 08:10:31,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:31",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás frissítve,The user with id '94189' has updated responses on page '1' of the attempt with id '3606294' belonging to the user with id '94189' for the quiz with course module id '1520679'.,web,146.110.81.84,2025-06-12 08:10:31,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:10:15",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113382' is working on page '1' of the attempt with id '3606295' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.76,2025-06-12 08:10:15,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:09:48",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113565' is working on page '1' of the attempt with id '3606297' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.79,2025-06-12 08:09:48,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:08:55",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113382' is working on page '1' of the attempt with id '3606295' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.76,2025-06-12 08:08:55,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:08:35",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:08:35,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:08:24",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113565' is working on page '1' of the attempt with id '3606297' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.79,2025-06-12 08:08:24,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:08:01",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '94189' is working on page '1' of the attempt with id '3606294' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.84,2025-06-12 08:08:01,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:07:23",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:07:23,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:07:23",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113217' is working on page '1' of the attempt with id '3606296' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.80,2025-06-12 08:07:23,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:07:18",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113565' is working on page '1' of the attempt with id '3606297' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.79,2025-06-12 08:07:18,113565,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:07:13",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113382' is working on page '1' of the attempt with id '3606295' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.76,2025-06-12 08:07:13,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:06:59",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '94189' is working on page '1' of the attempt with id '3606294' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.84,2025-06-12 08:06:59,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:06:18",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113217' is working on page '1' of the attempt with id '3606296' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.80,2025-06-12 08:06:18,113217,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:06:10",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113382' is working on page '1' of the attempt with id '3606295' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.76,2025-06-12 08:06:10,113382,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:06:06",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '113367' is working on page '1' of the attempt with id '3606298' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.82,2025-06-12 08:06:06,113367,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. június 12., 08:05:58",Teszt: Elmélet-2025.06.12,Teszt,A teszttel próbálkozás automatikusan mentve,"The user with id '94189' is working on page '1' of the attempt with id '3606294' for the quiz with course module id '1520679', and their latest responses have been saved automatically.",web,146.110.81.84,2025-06-12 08:05:58,94189,,Szamonkeres,6,24,12,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
